"Commodity","Date","Market","Origin","Variety","Sub-Variety","Package","Item Size","Unit of Sale","Environment","Grade","Product Type","High Price","Low Price","Avg Price"
"APPLES","11/30/13","DETROIT","MICHIGAN","GALA","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","20.5","20","20.25"
"APPLES","12/7/13","DETROIT","MICHIGAN","GALA","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","20.5","20","20.25"
"APPLES","2/11/06","CHICAGO","MICHIGAN","JONATHAN","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","17","17","17"
"APPLES","3/18/06","CHICAGO","MICHIGAN","JONATHAN","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","17","17","17"
"APPLES","3/11/06","CHICAGO","MICHIGAN","JONATHAN","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","17","17","17"
"APPLES","12/10/05","CHICAGO","MICHIGAN","JONATHAN","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","17","17","17"
"APPLES","12/3/05","CHICAGO","MICHIGAN","JONATHAN","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","17","17","17"
"APPLES","3/25/06","CHICAGO","MICHIGAN","JONATHAN","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","17","17","17"
"APPLES","2/18/06","CHICAGO","MICHIGAN","JONATHAN","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","17","17","17"
"APPLES","1/28/06","CHICAGO","MICHIGAN","JONATHAN","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","17","17","17"
"APPLES","2/4/06","CHICAGO","MICHIGAN","JONATHAN","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","17","17","17"
"APPLES","1/21/06","CHICAGO","MICHIGAN","JONATHAN","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","17","17","17"
"APPLES","1/14/06","CHICAGO","MICHIGAN","JONATHAN","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","17","17","17"
"APPLES","11/5/05","CHICAGO","MICHIGAN","JONATHAN","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","17","17","17"
"APPLES","11/23/13","DETROIT","MICHIGAN","GALA","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","20.5","20","20.25"
"APPLES","10/10/98","ST. LOUIS","MICHIGAN","JONATHAN","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","22","22","22"
"APPLES","2/2/19","BALTIMORE","MICHIGAN","FUJI","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","31","31","31"
"APPLES","9/19/20","DETROIT","MICHIGAN","GINGER GOLD","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","31","30","30.5"
"APPLES","10/3/20","DETROIT","MICHIGAN","MCINTOSH","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","32.5","32.5","32.5"
"APPLES","1/12/19","BALTIMORE","MICHIGAN","FUJI","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","31","31","31"
"APPLES","11/21/20","DETROIT","MICHIGAN","MCINTOSH","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","32.5","32.5","32.5"
"APPLES","4/17/21","DETROIT","MICHIGAN","MCINTOSH","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","33.5","33.5","33.5"
"APPLES","1/19/19","BALTIMORE","MICHIGAN","FUJI","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","31","31","31"
"APPLES","10/3/20","DETROIT","MICHIGAN","GINGER GOLD","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","30","29","29.5"
"APPLES","4/24/21","DETROIT","MICHIGAN","MCINTOSH","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","33.5","33.5","33.5"
"APPLES","5/8/21","DETROIT","MICHIGAN","MCINTOSH","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","33.5","33.5","33.5"
"APPLES","10/10/20","DETROIT","MICHIGAN","GALA","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","30.5","30.5","30.5"
"APPLES","10/17/20","DETROIT","MICHIGAN","GINGER GOLD","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","30","29","29.5"
"APPLES","5/15/21","DETROIT","MICHIGAN","MCINTOSH","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","33.5","33.5","33.5"
"APPLES","10/17/20","DETROIT","MICHIGAN","MCINTOSH","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","29.5","29.5","29.5"
"APPLES","10/24/20","DETROIT","MICHIGAN","MCINTOSH","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","29.5","29.5","29.5"
"APPLES","11/14/20","DETROIT","MICHIGAN","MCINTOSH","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","32.5","32.5","32.5"
"APPLES","9/5/20","DETROIT","MICHIGAN","GINGER GOLD","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","31","30","30.5"
"APPLES","10/31/20","DETROIT","MICHIGAN","MCINTOSH","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","30.5","29.5","30"
"APPLES","10/31/20","DETROIT","MICHIGAN","GINGER GOLD","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","26.5","26.5","26.5"
"APPLES","10/10/20","DETROIT","MICHIGAN","MCINTOSH","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","32.5","29.5","31"
"APPLES","2/9/19","BALTIMORE","MICHIGAN","FUJI","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","31","31","31"
"APPLES","10/10/20","DETROIT","MICHIGAN","GINGER GOLD","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","30","29","29.5"
"APPLES","5/22/21","DETROIT","MICHIGAN","MCINTOSH","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","32.5","32.5","32.5"
"APPLES","11/28/20","DETROIT","MICHIGAN","MCINTOSH","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","32.5","32.5","32.5"
"APPLES","9/26/20","DETROIT","MICHIGAN","GINGER GOLD","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","31","29","30"
"APPLES","10/17/20","DETROIT","MICHIGAN","GALA","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","30.5","30.5","30.5"
"APPLES","10/24/20","DETROIT","MICHIGAN","GINGER GOLD","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","26.5","26.5","26.5"
"APPLES","12/5/20","DETROIT","MICHIGAN","MCINTOSH","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","32.5","32.5","32.5"
"APPLES","1/26/19","BALTIMORE","MICHIGAN","FUJI","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","31","31","31"
"APPLES","5/29/21","DETROIT","MICHIGAN","MCINTOSH","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","32.5","32.5","32.5"
"APPLES","10/8/05","CHICAGO","MICHIGAN","JONATHAN","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","17","17","17"
"APPLES","11/7/20","DETROIT","MICHIGAN","GINGER GOLD","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","26.5","26.5","26.5"
"APPLES","9/12/20","DETROIT","MICHIGAN","GINGER GOLD","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","31","30","30.5"
"APPLES","11/7/20","DETROIT","MICHIGAN","MCINTOSH","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","32.5","29.5","31"
"APPLES","5/1/21","DETROIT","MICHIGAN","MCINTOSH","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","33.5","33.5","33.5"
"APPLES","1/6/18","BOSTON","MASSACHUSETTS","GALA","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","24","24","24"
"APPLES","7/12/08","BOSTON","MASSACHUSETTS","RED DELICIOUS","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","29","28","28.5"
"APPLES","7/5/08","BOSTON","MASSACHUSETTS","RED DELICIOUS","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","29","29","29"
"APPLES","12/30/17","BOSTON","MASSACHUSETTS","MCINTOSH","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","21","21","21"
"APPLES","3/13/10","BOSTON","MASSACHUSETTS","CAMEO","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","15","15","15"
"APPLES","3/6/10","BOSTON","MASSACHUSETTS","CAMEO","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","15","15","15"
"APPLES","2/20/10","BOSTON","MASSACHUSETTS","CAMEO","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","15","15","15"
"APPLES","11/5/11","BOSTON","MASSACHUSETTS","GOLDEN DELICIOUS","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","19","19","19"
"APPLES","12/23/17","BOSTON","MASSACHUSETTS","MCINTOSH","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","21","21","21"
"APPLES","11/16/13","BOSTON","MASSACHUSETTS","HONEYCRISP","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","28","26","27"
"APPLES","11/30/13","BOSTON","MASSACHUSETTS","HONEYCRISP","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","26","26","26"
"APPLES","1/4/14","BOSTON","MASSACHUSETTS","HONEYCRISP","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","24","24","24"
"APPLES","1/11/14","BOSTON","MASSACHUSETTS","HONEYCRISP","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","24","24","24"
"APPLES","2/1/14","BOSTON","MASSACHUSETTS","HONEYCRISP","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","24","24","24"
"APPLES","11/15/14","BOSTON","MASSACHUSETTS","HONEYCRISP","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","32","32","32"
"APPLES","11/22/14","BOSTON","MASSACHUSETTS","HONEYCRISP","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","32","30","31"
"APPLES","12/30/17","BOSTON","MASSACHUSETTS","HONEYCRISP","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","32","32","32"
"APPLES","12/16/17","BOSTON","MASSACHUSETTS","MCINTOSH","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","21","21","21"
"APPLES","1/30/10","BOSTON","MASSACHUSETTS","CAMEO","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","15","15","15"
"APPLES","12/27/08","ATLANTA","MASSACHUSETTS","MCINTOSH","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","26","26","26"
"APPLES","11/5/11","BOSTON","MASSACHUSETTS","GALA","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","19","19","19"
"APPLES","11/26/11","BOSTON","MASSACHUSETTS","GALA","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","19","19","19"
"APPLES","12/30/17","BOSTON","MASSACHUSETTS","GALA","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","24","24","24"
"APPLES","1/27/18","BOSTON","MASSACHUSETTS","GALA","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","24","24","24"
"APPLES","1/20/18","BOSTON","MASSACHUSETTS","GALA","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","24","24","24"
"APPLES","3/13/10","BOSTON","MASSACHUSETTS","GALA","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","15","15","15"
"APPLES","3/6/10","BOSTON","MASSACHUSETTS","GALA","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","15","15","15"
"APPLES","2/20/10","BOSTON","MASSACHUSETTS","GALA","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","15","15","15"
"APPLES","1/30/10","BOSTON","MASSACHUSETTS","GALA","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","15","15","15"
"APPLES","11/24/12","BOSTON","MASSACHUSETTS","GOLDEN DELICIOUS","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","26","26","26"
"APPLES","10/29/11","BOSTON","MASSACHUSETTS","GALA","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","19","19","19"
"APPLES","10/22/11","BOSTON","MASSACHUSETTS","GALA","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","19","19","19"
"APPLES","2/27/10","BOSTON","MASSACHUSETTS","GALA","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","15","15","15"
"APPLES","2/27/10","BOSTON","MASSACHUSETTS","CAMEO","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","15","15","15"
"APPLES","2/13/10","BOSTON","MASSACHUSETTS","GALA","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","15","15","15"
"APPLES","11/12/11","BOSTON","MASSACHUSETTS","GOLDEN DELICIOUS","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","19","19","19"
"APPLES","2/6/10","BOSTON","MASSACHUSETTS","CAMEO","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","15","15","15"
"APPLES","3/30/13","BOSTON","MASSACHUSETTS","GOLDEN DELICIOUS","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","24","24","24"
"APPLES","2/13/10","BOSTON","MASSACHUSETTS","CAMEO","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","15","15","15"
"APPLES","2/6/10","BOSTON","MASSACHUSETTS","GALA","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","15","15","15"
"APPLES","11/3/12","BOSTON","MASSACHUSETTS","GOLDEN DELICIOUS","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","28","28","28"
"APPLES","1/23/10","BOSTON","MASSACHUSETTS","CAMEO","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","15","15","15"
"APPLES","11/12/11","BOSTON","MASSACHUSETTS","GALA","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","19","19","19"
"APPLES","11/19/11","BOSTON","MASSACHUSETTS","GALA","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","19","19","19"
"APPLES","11/19/11","BOSTON","MASSACHUSETTS","GOLDEN DELICIOUS","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","19","19","19"
"APPLES","4/13/13","BOSTON","MASSACHUSETTS","RED DELICIOUS","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","24","24","24"
"APPLES","4/13/13","BOSTON","MASSACHUSETTS","GOLDEN DELICIOUS","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","24","24","24"
"APPLES","12/3/11","BOSTON","MASSACHUSETTS","GOLDEN DELICIOUS","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","19","19","19"
"APPLES","12/2/17","BOSTON","MASSACHUSETTS","MCINTOSH","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","21","21","21"
"APPLES","12/16/17","BOSTON","MASSACHUSETTS","GALA","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","24","24","24"
"APPLES","1/12/13","BOSTON","MASSACHUSETTS","GALA","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","26","26","26"
"APPLES","1/12/13","BOSTON","MASSACHUSETTS","GOLDEN DELICIOUS","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","26","24","25"
"APPLES","1/12/13","BOSTON","MASSACHUSETTS","RED DELICIOUS","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","25","24","24.5"
"APPLES","1/16/10","BOSTON","MASSACHUSETTS","CAMEO","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","15","15","15"
"APPLES","1/12/13","BOSTON","MASSACHUSETTS","FUJI","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","22","22","22"
"APPLES","11/9/13","BOSTON","MASSACHUSETTS","HONEYCRISP","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","28","26","27"
"APPLES","1/23/10","BOSTON","MASSACHUSETTS","GALA","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","15","15","15"
"APPLES","1/16/10","BOSTON","MASSACHUSETTS","GALA","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","15","15","15"
"APPLES","12/3/11","BOSTON","MASSACHUSETTS","GALA","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","19","19","19"
"APPLES","2/2/13","BOSTON","MASSACHUSETTS","GOLDEN DELICIOUS","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","24","24","24"
"APPLES","1/9/10","BOSTON","MASSACHUSETTS","GALA","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","15","15","15"
"APPLES","1/2/10","BOSTON","MASSACHUSETTS","GALA","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","15","15","15"
"APPLES","12/26/09","BOSTON","MASSACHUSETTS","GALA","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","15","15","15"
"APPLES","1/2/10","BOSTON","MASSACHUSETTS","CAMEO","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","15","15","15"
"APPLES","1/24/09","ATLANTA","MASSACHUSETTS","MCINTOSH","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","26","26","26"
"APPLES","1/31/09","ATLANTA","MASSACHUSETTS","MCINTOSH","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","26","26","26"
